period_date,rank,symbol,name,score_total,stage,entry_zone,forward_max_return,forward_close_return,forward_max_drawdown,hit_3x,hit_5x
2023-09-01,11,2385,群光,70.0,S2,early_watch,1.2169811320754715,1.2169811320754715,0.0,0,0
2023-09-01,12,2392,正崴,70.0,S2,early_watch,0.1254089463764203,-0.015267109521002187,-0.16139581150386273,0,0
2023-09-01,13,2440,太空梭,70.0,S2,early_watch,-0.05345908479172534,-0.1540880420154126,-0.2295597299434189,0,0
2023-09-01,14,2455,全新,70.0,S2,early_watch,0.2866894197952219,0.1945392491467577,-0.16723549488054612,0,0
2023-09-01,15,2488,漢平,70.0,S2,early_watch,0.13131315563907653,0.12752533450368753,-0.12752523817294492,0,0
2023-09-01,16,2520,冠德,70.0,S2,early_watch,0.20294114289399157,0.13676474898744329,-0.048529413125919296,0,0
2023-09-01,17,2816,旺旺保,70.0,S2,early_watch,0.5037036471896701,0.24259256433557574,-0.022222236350730618,0,0
2023-09-01,18,2850,新產,70.0,S2,early_watch,0.3731091924074317,0.3731091924074317,-0.0016806466238838969,0,0
2023-09-01,19,3011,今皓,70.0,S2,early_watch,0.032722512435463535,-0.21335082102369496,-0.21335082102369496,0,0
2023-09-01,20,3042,晶技,70.0,S2,early_watch,0.23940675962728153,0.23940675962728153,-0.004237304231073047,0,0
2023-10-02,1,1815,富喬,70.0,S2,early_watch,0.18457300275482114,0.06336088154269981,-0.22589531680440766,0,0
2023-10-02,2,3081,聯亞,70.0,S2,early_watch,0.2579365079365079,0.08333333333333326,-0.25476190476190474,0,0
2023-10-02,3,3206,志豐,70.0,S2,early_watch,0.12761506276150625,-0.003138075313807498,-0.12343096234309625,0,0
2023-10-02,4,3276,宇環,70.0,S2,early_watch,0.4593175853018372,0.06036745406824129,0.002624671916010568,0,0
2023-10-02,5,3322,建舜電,70.0,S2,early_watch,0.11177644710578849,-0.017964071856287345,-0.1596806387225549,0,0
2023-10-02,6,3526,凡甲,70.0,S2,early_watch,0.32773109243697474,0.3165266106442577,0.008403361344537785,0,0
2023-10-02,7,3548,兆利,70.0,S2,early_watch,0.9726027397260273,0.8904109589041096,-0.08904109589041098,0,0
2023-10-02,8,5536,聖暉*,70.0,S2,early_watch,0.3529411764705883,0.3529411764705883,-0.032352941176470584,0,0
2023-10-02,9,6156,松上,70.0,S2,early_watch,0.20309050772626946,0.03532008830022071,0.0066225165562914245,0,0
2023-10-02,10,6274,台燿,70.0,S2,early_watch,0.2962962962962963,0.265993265993266,-0.2828282828282829,0,0
2023-10-02,11,8358,金居,70.0,S2,early_watch,0.02690582959641241,0.004484304932735439,-0.15396113602391637,0,0
2023-10-02,12,2355,敬鵬,70.0,S2,early_watch,0.29647055233226105,0.037647022920496376,-0.1858823888442096,0,0
2023-10-02,13,2368,金像電,70.0,S2,early_watch,0.2761020881670533,0.0649651972157772,-0.18329466357308588,0,0
2023-10-02,14,2374,佳能,70.0,S2,early_watch,0.5436508915233766,0.5436508915233766,-0.11904760088569644,0,0
2023-10-02,15,2442,新美齊,70.0,S2,early_watch,0.4784810634441572,0.3746835214501292,-0.027848106344415702,0,0
2023-10-02,16,3032,偉訓,70.0,S2,early_watch,0.05955338886636574,-0.012406948125700978,-0.25186103748598,0,0
2023-10-02,17,3450,聯鈞,70.0,S2,early_watch,0.2829582326838964,0.18649521135906433,-0.11254019154563744,0,0
2023-10-02,18,5225,東科-KY,70.0,S2,early_watch,1.0192307198541415,0.8429486728827482,-0.08333334352216126,0,0
2023-10-02,19,6117,迎廣,70.0,S2,early_watch,1.5653207580610173,1.2114014690843695,-0.027315861113119677,0,0
2023-10-02,20,6139,亞翔,70.0,S2,early_watch,2.218437029975752,2.218437029975752,-0.07860262946227636,1,0
2023-11-01,1,5483,中美晶,70.0,S2,early_watch,0.41176470588235303,0.11176470588235299,0.014705882352941124,0,0
2023-11-01,2,5508,永信建,70.0,S2,early_watch,1.7369668246445498,1.4763033175355447,0.005924170616113722,0,0
2023-11-01,3,2006,東和鋼鐵,70.0,S2,early_watch,0.19423361344440537,0.07132013413378302,-0.01669193397042823,0,0
2023-11-01,4,2543,皇昌,70.0,S2,early_watch,1.8564594083208221,1.4114833551383876,-0.07655494292533371,0,0
2023-11-01,5,3034,聯詠,70.0,S2,early_watch,0.36170212765957444,0.24893617021276593,0.015957446808510634,0,0
2023-11-01,6,3702,大聯大,70.0,S2,early_watch,0.313090486577259,0.22941970782816057,-0.06207825329075556,0,0
2023-11-01,7,4904,遠傳,70.0,S2,early_watch,0.10286449977300571,0.08854160354369478,0.0,0,0
2023-11-01,8,3704,合勤控,69.8579,S2,early_watch,0.04477614914555761,-0.26772385975065827,-0.2705223957609033,0,0
2023-11-01,9,8112,至上,69.8579,S2,early_watch,0.7188611594792544,0.4270461896706823,-0.05338078219348208,0,0
2023-11-01,10,4167,松瑞藥,69.1688,S2,early_watch,0.2646310432569976,0.16284987277353702,-0.06615776081424918,0,0
2023-11-01,11,5521,工信,67.48,S2,early_watch,0.6105263358668278,0.39473684210526305,-0.08736841302168996,0,0
2023-11-01,12,3045,台灣大,67.3125,S2,early_watch,0.09553475240595288,0.09553475240595288,0.003115217163617734,0,0
2023-11-01,13,6278,台表科,66.2215,S2,early_watch,0.29925450497864703,0.2406815559837081,-0.03833864127391873,0,0
2023-11-01,14,6569,醫揚,65.5325,S2,early_watch,0.023076923076922995,-0.17948717948717952,-0.23333333333333328,0,0
2023-11-01,15,6576,逸達,65.5325,S2,early_watch,0.27078384798099764,0.11757719714964354,-0.001187648456057122,0,0
2023-11-01,16,6703,軒郁,65.5325,S2,early_watch,0.12564543889845092,0.0206540447504302,-0.0688468158347676,0,0
2023-11-01,17,3264,欣銓,65.2668,S2,early_watch,0.3240740740740742,0.12654320987654333,0.0185185185185186,0,0
2023-11-01,18,6532,瑞耘,65.2668,S2,early_watch,0.32701421800947883,0.03001579778830976,-0.11532385466034756,0,0
2023-11-01,19,2488,漢平,64.4034,S2,early_watch,0.27048107944917965,0.2223666857583415,0.01950585136848426,0,0
2023-11-01,20,3094,聯傑,64.4034,S2,early_watch,0.14500682209827565,-0.15731874473391727,-0.17373457200191667,0,0
2023-12-01,1,2063,世鎧,70.0,S2,early_watch,0.0362694300518136,-0.09153713298791011,-0.09844559585492219,0,0
2023-12-01,2,2230,泰茂,70.0,S2,early_watch,0.2126984126984126,0.14920634920634912,-0.060317460317460325,0,0
2023-12-01,3,2641,正德,70.0,S2,early_watch,0.19154228855721378,0.08955223880596996,-0.059701492537313605,0,0
2023-12-01,4,3083,網龍,70.0,S2,early_watch,0.10789980732177273,-0.019267822736030782,-0.17919075144508667,0,0
2023-12-01,5,3178,公準,70.0,S2,early_watch,0.2952380952380953,0.02857142857142847,-0.09999999999999998,0,0
2023-12-01,6,3264,欣銓,70.0,S2,early_watch,0.15322580645161277,0.014784946236559016,-0.05107526881720448,0,0
2023-12-01,7,3265,台星科,70.0,S2,early_watch,0.5127919911012235,0.418242491657397,-0.005561735261401579,0,0
2023-12-01,8,3293,鈊象,70.0,S2,early_watch,0.7705167173252279,0.6945288753799392,0.02127659574468077,0,0
2023-12-01,9,3317,尼克森,70.0,S2,early_watch,-0.004601226993865004,-0.15644171779141103,-0.24079754601227,0,0
2023-12-01,10,3374,精材,70.0,S2,early_watch,0.24014336917562717,0.24014336917562717,-0.20430107526881724,0,0
2023-12-01,11,3390,旭軟,70.0,S2,early_watch,0.7264573991031389,0.5717488789237666,0.09865470852017943,0,0
2023-12-01,12,3527,聚積,70.0,S2,early_watch,0.1132075471698113,-0.1452830188679246,-0.15000000000000002,0,0
2023-12-01,13,3529,力旺,70.0,S2,early_watch,0.3381443298969071,0.10927835051546397,-0.20412371134020624,0,0
2023-12-01,14,3540,曜越,70.0,S2,early_watch,0.2706935123042504,0.0883668903803132,-0.12080536912751694,0,0
2023-12-01,15,3570,大塚,70.0,S2,early_watch,0.08641975308641969,0.021604938271605034,-0.08024691358024694,0,0
2023-12-01,16,4167,松瑞藥,70.0,S2,early_watch,0.0995575221238938,0.0597345132743361,-0.18805309734513276,0,0
2023-12-01,17,4561,健椿,70.0,S2,early_watch,0.6540084388185654,0.5330520393811535,-0.1378340365682138,0,0
2023-12-01,18,4909,新復興,70.0,S2,early_watch,2.367003367003367,2.053872053872054,-0.03535353535353536,1,0
2023-12-01,19,4951,精拓科,70.0,S2,early_watch,0.24468085106382964,0.22340425531914887,-0.09308510638297873,0,0
2023-12-01,20,5009,榮剛,70.0,S2,early_watch,0.1671732522796352,0.041540020263424404,-0.07294832826747721,0,0
2024-01-02,1,2732,六角,70.0,S2,early_watch,0.15261044176706817,-0.11646586345381527,-0.12851405622489964,0,0
2024-01-02,2,3390,旭軟,70.0,S2,early_watch,0.19195046439628483,0.04489164086687314,-0.19814241486068107,0,0
2024-01-02,3,3489,森寶,70.0,S2,early_watch,0.8211143695014662,0.7800586510263929,-0.008797653958944385,0,0
2024-01-02,4,3551,世禾,70.0,S2,early_watch,0.4861751152073732,0.21543778801843327,-0.024193548387096753,0,0
2024-01-02,5,4126,太醫,70.0,S2,early_watch,0.06271379703534774,0.010262257696693089,-0.036488027366020526,0,0
2024-01-02,6,5223,安力-KY,70.0,S2,early_watch,0.0010649627263044081,-0.207667731629393,-0.207667731629393,0,0
2024-01-02,7,5236,凌陽創新,70.0,S2,early_watch,0.024096385542168752,-0.2168674698795181,-0.33253012048192776,0,0
2024-01-02,8,2362,藍天,70.0,S2,early_watch,0.47709493796918645,0.30279327904045905,-0.16424577595801326,0,0
2024-01-02,9,2393,億光,70.0,S2,early_watch,0.6481113873417119,0.5626242478391408,-0.0546719690201074,0,0
2024-01-02,10,2501,國建,70.0,S2,early_watch,1.233870880908948,0.6263440526666118,-0.05913980424245602,0,0
2024-01-02,11,2885,元大金,70.0,S2,early_watch,0.2432432354366285,0.2162161771831428,-0.0702702936901144,0,0
2024-01-02,12,3030,德律,70.0,S2,early_watch,2.0271566233078984,1.5399361641475244,0.041533522963198344,1,0
2024-01-02,13,3413,京鼎,70.0,S2,early_watch,0.8883610451306414,0.7292161520190024,-0.0332541567695962,0,0
2024-01-02,14,3661,世芯-KY,70.0,S2,early_watch,0.28592162554426714,-0.1683599419448476,-0.2888243831640058,0,0
2024-01-02,15,3711,日月光投控,70.0,S2,early_watch,0.449438202247191,0.3295880149812733,-0.06367041198501877,0,0
2024-01-02,16,4958,臻鼎-KY,70.0,S2,early_watch,0.41013824884792616,0.3870967741935485,-0.09677419354838712,0,0
2024-01-02,17,6139,亞翔,70.0,S2,early_watch,1.2538901307568047,0.4286953834305429,-0.04281344991032332,0,0
2024-01-02,18,6164,華興,70.0,S2,early_watch,0.32014388489208634,0.1834532374100719,-0.0539568345323741,0,0
2024-01-02,19,6176,瑞儀,70.0,S2,early_watch,0.579136690647482,0.3453237410071943,-0.03597122302158273,0,0
2024-01-02,20,6695,芯鼎,70.0,S2,early_watch,0.21483380699972576,-0.11636827147377082,-0.3695652025448227,0,0
2024-02-01,1,3289,宜特,70.0,S2,early_watch,0.3361702127659574,0.2595744680851064,-0.012765957446808529,0,0
2024-02-01,2,3324,雙鴻,70.0,S2,early_watch,1.4708926261319535,0.5523932729624839,0.09961190168175937,0,0
2024-02-01,3,3489,森寶,70.0,S2,early_watch,1.0346534653465347,0.6955445544554455,-0.01980198019801971,0,0
2024-02-01,4,4113,聯上,70.0,S2,early_watch,0.9229629629629632,0.5674074074074074,0.026666666666666616,0,0
2024-02-01,5,5508,永信建,70.0,S2,early_watch,2.3207750269106566,2.207750269106566,-0.0010764262648009781,1,0
2024-02-01,6,6179,亞通,70.0,S2,early_watch,0.05714285714285716,-0.1914285714285714,-0.2828571428571428,0,0
2024-02-01,7,6679,鈺太,70.0,S2,early_watch,0.06966773847802776,-0.33333333333333337,-0.4062165058949625,0,0
2024-02-01,8,6684,安格,70.0,S2,early_watch,0.09734513274336276,-0.3557522123893806,-0.4371681415929204,0,0
2024-02-01,9,8040,九暘,70.0,S2,early_watch,0.8545454545454545,0.41999999999999993,-0.036363636363636376,0,0
2024-02-01,10,8085,福華,70.0,S2,early_watch,0.47655068078668683,-0.32602118003025715,-0.41452344931921326,0,0
2024-02-01,11,8111,立碁,70.0,S2,early_watch,0.1794310722100656,-0.06345733041575508,-0.1356673960612692,0,0
2024-02-01,12,1438,三地開發,70.0,S2,early_watch,1.1615471752188937,1.0978383469333002,-0.040955613329098806,0,0
2024-02-01,13,2347,聯強,70.0,S2,early_watch,0.2200825401876012,-0.019257138311588706,-0.0632737093152288,0,0
2024-02-01,14,2412,中華電,70.0,S2,early_watch,0.06666666666666665,0.02499999999999991,-0.012499999999999956,0,0
2024-02-01,15,2442,新美齊,70.0,S2,early_watch,0.41176463733672763,0.33088227314978447,-0.04963236646287206,0,0
2024-02-01,16,2504,國產,70.0,S2,early_watch,0.7533332824707031,0.6733333587646484,-0.023333358764648482,0,0
2024-02-01,17,2535,達欣工,70.0,S2,early_watch,0.26954738066080286,0.11728396999795443,-0.013374438921592846,0,0
2024-02-01,18,2537,聯上發,70.0,S2,early_watch,1.85935877977027,1.3940020099154515,-0.014477801677164948,0,0
2024-02-01,19,3017,奇鋐,70.0,S2,early_watch,0.7726775956284153,0.298360655737705,0.04480874316939887,0,0
2024-02-01,20,3030,德律,70.0,S2,early_watch,1.6690140845070425,1.1619718309859155,-0.028169014084507005,0,0
2024-03-01,1,1569,濱川,70.0,S2,early_watch,0.2783300198807157,0.08349900596421467,-0.06958250497017893,0,0
2024-03-01,2,1591,駿吉-KY,70.0,S2,early_watch,0.23053435114503817,-0.22290076335877862,-0.23206106870229015,0,0
2024-03-01,3,2066,世德,70.0,S2,early_watch,0.5711252653927812,0.16772823779193202,-0.014861995753715607,0,0
2024-03-01,4,2230,泰茂,70.0,S2,early_watch,0.12352941176470589,-0.026470588235294135,-0.12058823529411766,0,0
2024-03-01,5,3128,昇銳,70.0,S2,early_watch,0.0,-0.158200290275762,-0.20754716981132082,0,0
2024-03-01,6,3147,大綜,70.0,S2,early_watch,0.1964285714285714,0.18571428571428572,-0.23571428571428577,0,0
2024-03-01,7,3178,公準,70.0,S2,early_watch,0.04615384615384621,-0.35923076923076924,-0.3992307692307693,0,0
2024-03-01,8,3207,耀勝,70.0,S2,early_watch,0.7829880043620501,0.5757906215921482,0.0065430752453652374,0,0
2024-03-01,9,3293,鈊象,70.0,S2,early_watch,0.714123006833713,-0.12756264236902048,-0.2517084282460137,0,0
2024-03-01,10,3357,臺慶科,70.0,S2,early_watch,0.19183673469387763,0.16326530612244894,-0.14693877551020407,0,0
2024-03-01,11,3548,兆利,70.0,S2,early_watch,0.0971428571428572,-0.2723809523809524,-0.4476190476190476,0,0
2024-03-01,12,3564,其陽,70.0,S2,early_watch,1.6135216952573161,0.7638748738647834,0.029263370332996974,0,0
2024-03-01,13,3570,大塚,70.0,S2,early_watch,0.06666666666666665,-0.054545454545454564,-0.08484848484848484,0,0
2024-03-01,14,3689,湧德,70.0,S2,early_watch,0.22133333333333316,0.17733333333333334,-0.19199999999999995,0,0
2024-03-01,15,4513,福裕,70.0,S2,early_watch,2.767543859649123,2.140350877192982,-0.013157894736842146,1,0
2024-03-01,16,4543,萬在,70.0,S2,early_watch,0.25557461406518023,-0.15008576329331047,-0.23584905660377364,0,0
2024-03-01,17,4561,健椿,70.0,S2,early_watch,1.374285714285714,1.2885714285714283,-0.0714285714285714,0,0
2024-03-01,18,4939,亞電,70.0,S2,early_watch,0.05367793240556673,-0.18290258449304164,-0.27037773359840944,0,0
2024-03-01,19,4951,精拓科,70.0,S2,early_watch,0.1456548347613218,-0.11872705018359853,-0.13219094247246022,0,0
2024-03-01,20,4973,廣穎,70.0,S2,early_watch,0.1938168846611179,-0.23662306777645647,-0.23662306777645647,0,0
2024-04-01,1,1294,漢田生技,70.0,S2,early_watch,0.455958549222798,-0.5051813471502591,-0.5492227979274611,0,0
2024-04-01,2,4114,健喬,70.0,S2,early_watch,0.04380475594493105,-0.06758448060075095,-0.0801001251564456,0,0
2024-04-01,3,4126,太醫,70.0,S2,early_watch,0.029834254143646488,-0.018784530386740328,-0.08618784530386736,0,0
2024-04-01,4,4506,崇友,70.0,S2,early_watch,0.32944915254237284,0.05826271186440679,0.005296610169491567,0,0
2024-04-01,5,5209,新鼎,70.0,S2,early_watch,0.023640661938534313,-0.1536643026004728,-0.20094562647754133,0,0
2024-04-01,6,5508,永信建,70.0,S2,early_watch,1.337121212121212,0.6931818181818181,0.030303030303030276,0,0
2024-04-01,7,5864,致和證,70.0,S2,early_watch,0.15571776155717765,-0.10218978102189791,-0.16058394160583944,0,0
2024-04-01,8,6186,新潤,70.0,S2,early_watch,0.8552036199095023,0.025641025641025772,-0.04524886877828049,0,0
2024-04-01,9,6207,雷科,70.0,S2,early_watch,0.9884393063583814,0.8404624277456647,0.09942196531791891,0,0
2024-04-01,10,6219,富旺,70.0,S2,early_watch,0.4663143989431968,0.056803170409511106,-0.006605019815059454,0,0
2024-04-01,11,6284,佳邦,70.0,S2,early_watch,0.1473565804274466,0.040494938132733305,-0.17210348706411716,0,0
2024-04-01,12,6578,達邦蛋白,70.0,S2,early_watch,0.17985611510791344,-0.20683453237410077,-0.2517985611510791,0,0
2024-04-01,13,6667,信紘科,70.0,S2,early_watch,0.3602305475504324,0.239193083573487,-0.12391930835734866,0,0
2024-04-01,14,8121,越峰,70.0,S2,early_watch,0.7570921985815602,0.2570921985815604,-0.03368794326241131,0,0
2024-04-01,15,8916,光隆,70.0,S2,early_watch,0.022364217252396124,-0.08626198083067094,-0.14536741214057514,0,0
2024-04-01,16,1231,聯華食,70.0,S2,early_watch,0.2914979507415527,0.24139670249910106,-0.03340080101599563,0,0
2024-04-01,17,1522,堤維西,70.0,S2,early_watch,0.22727272143450072,0.0589225574089447,-0.19107747470130088,0,0
2024-04-01,18,1527,鑽全,70.0,S2,early_watch,0.1276346760084759,0.11709601664315761,-0.07611241081805242,0,0
2024-04-01,19,1560,中砂,70.0,S2,early_watch,0.3179297597042514,0.22735674676524953,-0.18299445471349352,0,0
2024-04-01,20,1582,信錦,70.0,S2,early_watch,0.33557802511706325,0.1672278538838199,-0.032547716897225354,0,0
2024-05-02,1,2596,綠意,70.0,S2,early_watch,0.39097744360902253,-0.1127819548872181,-0.16040100250626566,0,0
2024-05-02,2,2718,全心投控,70.0,S2,early_watch,0.11023622047244097,-0.2464566929133858,-0.2937007874015748,0,0
2024-05-02,3,2719,燦星旅,70.0,S2,early_watch,-0.014388489208633115,-0.32877697841726616,-0.35539568345323747,0,0
2024-05-02,4,2734,易飛網,70.0,S2,early_watch,-0.011467889908256867,-0.3669724770642202,-0.38990825688073394,0,0
2024-05-02,5,3188,鑫龍騰,70.0,S2,early_watch,0.6967840735068913,-0.1562021439509953,-0.16079632465543647,0,0
2024-05-02,6,3290,東浦,70.0,S2,early_watch,0.541666666666667,0.28787878787878785,-0.018939393939393923,0,0
2024-05-02,7,3489,森寶,70.0,S2,early_watch,0.40512820512820524,-0.20341880341880336,-0.24615384615384617,0,0
2024-05-02,8,3512,皇龍,70.0,S2,early_watch,-0.00525762355415349,-0.33228180862250256,-0.33228180862250256,0,0
2024-05-02,9,4113,聯上,70.0,S2,early_watch,0.32448979591836746,-0.43061224489795924,-0.43061224489795924,0,0
2024-05-02,10,4907,富宇,70.0,S2,early_watch,0.5514993481095176,-0.17340286831812257,-0.24119947848761403,0,0
2024-05-02,11,4974,亞泰,70.0,S2,early_watch,0.6575342465753424,0.3123287671232877,-0.050684931506849384,0,0
2024-05-02,12,5009,榮剛,70.0,S2,early_watch,-0.01041666666666674,-0.17013888888888895,-0.23611111111111116,0,0
2024-05-02,13,5213,亞昕,70.0,S2,early_watch,0.1063829787234043,-0.3457446808510638,-0.36170212765957444,0,0
2024-05-02,14,5324,士開,70.0,S2,early_watch,-0.012232415902140858,-0.27217125382262997,-0.29663608562691135,0,0
2024-05-02,15,5511,德昌,70.0,S2,early_watch,-0.03483870967741942,-0.18967741935483873,-0.28,0,0
2024-05-02,16,5512,力麒,70.0,S2,early_watch,0.024390243902439046,-0.2926829268292682,-0.3031358885017421,0,0
2024-05-02,17,5530,龍巖,70.0,S2,early_watch,0.29319955406911924,0.04682274247491636,-0.0434782608695653,0,0
2024-05-02,18,5864,致和證,70.0,S2,early_watch,0.010638297872340496,-0.2808510638297873,-0.30000000000000004,0,0
2024-05-02,19,6186,新潤,70.0,S2,early_watch,0.37583892617449655,-0.32997762863534685,-0.33668903803132,0,0
2024-05-02,20,6219,富旺,70.0,S2,early_watch,0.3074204946996466,-0.12249705535924627,-0.16725559481743224,0,0
2024-06-03,1,3088,艾訊,70.0,S2,early_watch,0.0981308411214954,0.051401869158878455,-0.2691588785046729,0,0
2024-06-03,2,3213,茂訊,70.0,S2,early_watch,0.049327354260089606,-0.1991031390134529,-0.24753363228699543,0,0
2024-06-03,3,3230,錦明,70.0,S2,early_watch,2.7897897897897903,2.3993993993993996,-0.08408408408408397,1,0
2024-06-03,4,3372,典範,70.0,S2,early_watch,0.09876543209876543,-0.3251028806584363,-0.3477366255144033,0,0
2024-06-03,5,3455,由田,70.0,S2,early_watch,0.30180180180180183,0.11711711711711703,-0.12612612612612617,0,0
2024-06-03,6,3490,單井,70.0,S2,early_watch,0.18992248062015493,-0.1692506459948322,-0.20284237726098198,0,0
2024-06-03,7,3594,磐儀,70.0,S2,early_watch,0.0963114754098362,-0.010245901639344246,-0.2766393442622951,0,0
2024-06-03,8,3609,三一東林,70.0,S2,early_watch,0.01609657947686105,-0.1911468812877264,-0.30181086519114686,0,0
2024-06-03,9,5347,世界,70.0,S2,early_watch,0.3719806763285025,-0.12270531400966189,-0.14782608695652166,0,0
2024-06-03,10,5353,台林,70.0,S2,early_watch,-0.008244994110718551,-0.187279151943463,-0.3568904593639576,0,0
2024-06-03,11,5371,中光電,70.0,S2,early_watch,-0.07657657657657657,-0.3045045045045045,-0.4054054054054054,0,0
2024-06-03,12,5386,青雲,70.0,S2,early_watch,0.4866666666666666,0.17333333333333334,-0.08399999999999996,0,0
2024-06-03,13,5904,寶雅,70.0,S2,early_watch,0.061420345489443307,-0.08445297504798466,-0.0950095969289827,0,0
2024-06-03,14,6170,統振,70.0,S2,early_watch,0.0554592720970537,-0.13344887348353562,-0.24783362218370886,0,0
2024-06-03,15,6175,立敦,70.0,S2,early_watch,0.0983213429256593,-0.005995203836930418,-0.1786570743405277,0,0
2024-06-03,16,6204,艾華,70.0,S2,early_watch,0.017006802721088343,-0.5068027210884354,-0.5129251700680273,0,0
2024-06-03,17,6683,雍智科技,70.0,S2,early_watch,0.4104595879556261,0.05071315372424712,-0.030110935023771823,0,0
2024-06-03,18,6922,宸曜,70.0,S2,early_watch,0.2115942028985507,-0.05797101449275366,-0.2115942028985507,0,0
2024-06-03,19,8383,千附,70.0,S2,early_watch,0.16509433962264142,0.057783018867924696,-0.1096698113207547,0,0
2024-06-03,20,1438,三地開發,70.0,S2,early_watch,0.5754560730012868,-0.013266985857088742,-0.13764509688350612,0,0
2024-07-01,1,1799,易威,70.0,S2,early_watch,0.6654545454545455,-0.5447272727272727,-0.6036363636363636,0,0
2024-07-01,2,3131,弘塑,70.0,S2,early_watch,0.4946996466431095,-0.010600706713780883,-0.09187279151943462,0,0
2024-07-01,3,3176,基亞,70.0,S2,early_watch,-0.007510729613733891,-0.30257510729613735,-0.33476394849785407,0,0
2024-07-01,4,3455,由田,70.0,S2,early_watch,0.2620087336244541,0.0,-0.15283842794759828,0,0
2024-07-01,5,3516,亞帝歐,70.0,S2,early_watch,0.07194244604316546,-0.13848920863309355,-0.17805755395683454,0,0
2024-07-01,6,3675,德微,70.0,S2,early_watch,-0.02287166454891998,-0.42185514612452346,-0.4282083862770013,0,0
2024-07-01,7,4129,聯合,70.0,S2,early_watch,-0.022321428571428603,-0.1741071428571429,-0.2294642857142858,0,0
2024-07-01,8,4534,慶騰,70.0,S2,early_watch,0.4454976303317535,0.08056872037914697,-0.09952606635071093,0,0
2024-07-01,9,4563,百德,70.0,S2,early_watch,1.0893141945773523,0.49282296650717683,-0.08133971291866027,0,0
2024-07-01,10,5347,世界,70.0,S2,early_watch,0.0,-0.2816901408450704,-0.37887323943661966,0,0
2024-07-01,11,5483,中美晶,70.0,S2,early_watch,0.04954954954954949,-0.3851351351351351,-0.39639639639639634,0,0
2024-07-01,12,6244,茂迪,70.0,S2,early_watch,0.11396468699839502,-0.3290529695024077,-0.3467094703049759,0,0
2024-07-01,13,6261,久元,70.0,S2,early_watch,0.053952321204516984,-0.22208281053952328,-0.24215809284818068,0,0
2024-07-01,14,6496,科懋,70.0,S2,early_watch,-0.0273972602739726,-0.09452054794520559,-0.2424657534246576,0,0
2024-07-01,15,6499,益安,70.0,S2,early_watch,0.005660377358490454,-0.26320754716981143,-0.26320754716981143,0,0
2024-07-01,16,6569,醫揚,70.0,S2,early_watch,0.21171171171171177,-0.31081081081081086,-0.34684684684684686,0,0
2024-07-01,17,8064,東捷,70.0,S2,early_watch,0.375,0.0038461538461538325,-0.07403846153846161,0,0
2024-07-01,18,8089,康全電訊,70.0,S2,early_watch,0.19999999999999996,-0.3510204081632653,-0.3575510204081632,0,0
2024-07-01,19,8176,智捷,70.0,S2,early_watch,0.17919075144508656,-0.19075144508670527,-0.26878612716763006,0,0
2024-07-01,20,8383,千附,70.0,S2,early_watch,0.06465517241379315,-0.010775862068965525,-0.18642241379310343,0,0
2024-08-01,1,2596,綠意,70.0,S2,early_watch,-0.06126126126126119,-0.26306306306306304,-0.39639639639639634,0,0
2024-08-01,2,3284,太普高,70.0,S2,early_watch,0.2527272727272729,-0.3336363636363636,-0.4618181818181818,0,0
2024-08-01,3,3489,森寶,70.0,S2,early_watch,-0.07055961070559602,-0.3807785888077859,-0.46350364963503654,0,0
2024-08-01,4,4402,郡都開發,70.0,S2,early_watch,0.17997870074547384,-0.4100106496272631,-0.5995740149094781,0,0
2024-08-01,5,5206,坤悅,70.0,S2,early_watch,-0.06666666666666665,-0.23684210526315785,-0.40087719298245617,0,0
2024-08-01,6,5213,亞昕,70.0,S2,early_watch,-0.07984031936127745,-0.3433133732534931,-0.4011976047904192,0,0
2024-08-01,7,5324,士開,70.0,S2,early_watch,-0.04651162790697683,-0.21594684385382057,-0.2392026578073091,0,0
2024-08-01,8,5364,力麗店,70.0,S2,early_watch,0.7056737588652484,-0.07624113475177297,-0.150709219858156,0,0
2024-08-01,9,5508,永信建,70.0,S2,early_watch,-0.0033444816053511683,-0.5334448160535117,-0.5852842809364549,0,0
2024-08-01,10,5529,鉅陞,70.0,S2,early_watch,-0.053262316910785645,-0.17443408788282289,-0.37683089214380827,0,0
2024-08-01,11,5905,南仁湖,70.0,S2,early_watch,0.42000000000000015,-0.17714285714285716,-0.2542857142857142,0,0
2024-08-01,12,6603,富強鑫,70.0,S2,early_watch,0.13300492610837433,-0.15763546798029549,-0.24630541871921185,0,0
2024-08-01,13,8431,匯鑽科,70.0,S2,early_watch,0.0658105939004816,-0.0016051364365969878,-0.1091492776886035,0,0
2024-08-01,14,8446,華研,70.0,S2,early_watch,0.09704641350210963,-0.016877637130801704,-0.08860759493670889,0,0
2024-08-01,15,1316,上曜,70.0,S2,early_watch,-0.056892828127189876,-0.35010940334546437,-0.42450768494541014,0,0
2024-08-01,16,1438,三地開發,70.0,S2,early_watch,-0.029473716334292743,-0.4431578786749589,-0.4694736681486431,0,0
2024-08-01,17,1442,名軒,70.0,S2,early_watch,0.23309348126967167,0.21870499206103866,-0.13669064748201443,0,0
2024-08-01,18,1463,強盛新,70.0,S2,early_watch,0.03853564433909962,-0.03853564433909973,-0.13487475518684888,0,0
2024-08-01,19,1805,寶徠,70.0,S2,early_watch,0.047413725773590265,-0.2650862639497473,-0.3706896594248259,0,0
