entry_zone,forward_close_return,forward_max_drawdown,forward_max_return,forward_min_return_from_entry,forward_path_max_drawdown,hit_3x,hit_5x,name,period_date,rank,score_total,stage,strategy_name,symbol,trade_date
early_watch,0.19402985074626855,-0.018656716417910446,0.5074626865671641,-0.018656716417910446,-0.2524752475247525,0,0,智崴,2024-06-03,4,27.6,S2,breakout_120d_only,5263,2024-06-03
early_watch,-0.4875415282392026,-0.536544850498339,0.07807308970099669,-0.536544850498339,-0.5701078582434516,0,0,聯上,2024-06-03,5,27.6,S2,breakout_120d_only,4113,2024-06-03
early_watch,-0.06949353851401863,-0.29210839347509754,0.09187273595025447,-0.29210839347509754,-0.35167205552685044,0,0,友通,2024-06-03,6,29.6,S2,breakout_120d_only,2397,2024-06-03
early_watch,-0.34565916398713825,-0.3536977491961415,0.32475884244373,-0.3536977491961415,-0.5121359223300971,0,0,慧智,2024-06-03,7,27.6,S2,breakout_120d_only,6615,2024-06-03
early_watch,-0.6551020408163266,-0.7612244897959184,-0.015306122448979664,-0.7612244897959184,-0.7612244897959184,0,0,樺晟,2024-06-03,8,14.6,S2,breakout_120d_only,3202,2024-06-03
early_watch,0.051401869158878455,-0.2691588785046729,0.0981308411214954,-0.2691588785046729,-0.33446808510638293,0,0,艾訊,2024-06-03,9,29.6,S2,breakout_120d_only,3088,2024-06-03
early_watch,-0.2887700069317335,-0.3493760963855028,-0.010695160257408465,-0.3493760963855028,-0.3493760963855028,0,0,昇陽,2024-06-03,10,27.6,S2,breakout_120d_only,3266,2024-06-03
early_watch,0.15488215488215484,-0.27609427609427606,0.265993265993266,-0.27609427609427606,-0.30645161290322576,0,0,鈞興-KY,2024-06-03,11,18.6,S2,breakout_120d_only,4571,2024-06-03
early_watch,-0.07472530826107482,-0.09890109890109888,0.09010985657408987,-0.09890109890109888,-0.17338707134453157,0,0,東泥,2024-06-03,12,27.6,S2,breakout_120d_only,1110,2024-06-03
early_watch,-0.04924242424242409,-0.2679924242424242,-0.024621212121212044,-0.2679924242424242,-0.2679924242424242,0,0,三顧,2024-06-03,13,14.6,S2,breakout_120d_only,3224,2024-06-03
early_watch,-0.21437271619975629,-0.22898903775883073,0.0024360535931791105,-0.22898903775883073,-0.23086269744835963,0,0,國眾,2024-06-03,14,27.6,S2,breakout_120d_only,5410,2024-06-03
early_watch,-0.18155336842953584,-0.24077672865784283,-0.014563106796116498,-0.24077672865784283,-0.24077672865784283,0,0,飛捷,2024-06-03,15,27.6,S2,breakout_120d_only,6206,2024-06-03
early_watch,-0.31850117420310575,-0.3606557669957937,0.2950819262058888,-0.3606557669957937,-0.5063291209095563,0,0,聯上發,2024-06-03,16,15.6,S2,breakout_120d_only,2537,2024-06-03
early_watch,-0.1692506459948322,-0.20284237726098198,0.18992248062015493,-0.20284237726098198,-0.33007600434310524,0,0,單井,2024-06-03,17,29.6,S2,breakout_120d_only,3490,2024-06-03
early_watch,-0.3142857036524118,-0.3240418118466899,0.16027874564459932,-0.3240418118466899,-0.41741741741741745,0,0,順德,2024-06-03,18,27.6,S2,breakout_120d_only,2351,2024-06-03
early_watch,-0.18864627488315366,-0.23930132337012144,0.0393013100436681,-0.23930132337012144,-0.2618644197108382,0,0,信錦,2024-06-03,19,23.6,S2,breakout_120d_only,1582,2024-06-03
early_watch,-0.30480769230769234,-0.32115384615384623,-0.019230769230769273,-0.32115384615384623,-0.32115384615384623,0,0,協易機,2024-06-03,20,18.6,S2,breakout_120d_only,4533,2024-06-03
early_watch,0.5494880546075085,-0.04778156996587035,1.0341296928327646,-0.04778156996587035,-0.25263157894736843,0,0,華景電,2024-06-03,1,25.6,S2,volume_expansion_only,6788,2024-06-03
early_watch,-0.27056276609474006,-0.3506493613726238,0.01731600051622273,-0.3506493613726238,-0.36170212765957444,0,0,大宇,2024-06-03,2,10.6,S2,volume_expansion_only,1445,2024-06-03
early_watch,-0.27037037037037037,-0.3740740740740741,0.02777777777777768,-0.3740740740740741,-0.390990990990991,0,0,台灣銘板,2024-06-03,3,12.0,S2,volume_expansion_only,6593,2024-06-03
early_watch,-0.12979354949350053,-0.14896757867559574,0.05604712760060515,-0.14896757867559574,-0.1941340503827751,0,0,信義,2024-06-03,4,22.6,S2,volume_expansion_only,9940,2024-06-03
early_watch,-0.2371458551941238,-0.2371458551941238,0.04197271773347322,-0.2371458551941238,-0.26787512588116813,0,0,晶碩,2024-06-03,5,4.0,S2,volume_expansion_only,6491,2024-06-03
early_watch,-0.10661764705882348,-0.13235294117647056,0.2977941176470589,-0.13235294117647056,-0.33144475920679883,0,0,奈米醫材,2024-06-03,6,27.6,S2,volume_expansion_only,6612,2024-06-03
early_watch,-0.057507964247145105,-0.10862618854330597,0.1182108898762686,-0.10862618854330597,-0.17000002179827012,0,0,長興,2024-06-03,7,6.6,S2,volume_expansion_only,1717,2024-06-03
early_watch,-0.15605382534420542,-0.1659192825112108,0.07623318385650224,-0.1659192825112108,-0.22499999999999998,0,0,和碩,2024-06-03,8,23.6,S2,volume_expansion_only,4938,2024-06-03
early_watch,-0.13022113022113024,-0.14742014742014742,0.04422604422604426,-0.14742014742014742,-0.18352941176470583,0,0,長聖,2024-06-03,9,19.6,S2,volume_expansion_only,6712,2024-06-03
early_watch,-0.09756097560975607,-0.17560975609756102,-0.004878048780487809,-0.17560975609756102,-0.17560975609756102,0,0,立端,2024-06-03,10,23.6,S2,volume_expansion_only,6245,2024-06-03
early_watch,-0.047272727272727244,-0.15727272727272723,0.056363636363636394,-0.15727272727272723,-0.20223752151462993,0,0,瑞昱,2024-06-03,11,9.6,S2,volume_expansion_only,2379,2024-06-03
early_watch,0.1243016999378248,-0.046089322523603427,0.2877094820269681,-0.046089322523603427,-0.20611556000704356,0,0,毅嘉,2024-06-03,12,25.6,S2,volume_expansion_only,2402,2024-06-03
early_watch,-0.08445297504798466,-0.0950095969289827,0.061420345489443307,-0.0950095969289827,-0.14737793851717906,0,0,寶雅,2024-06-03,13,33.2,S2,volume_expansion_only,5904,2024-06-03
early_watch,0.10169489744647242,-0.10275428411913268,0.2902542487604456,-0.10275428411913268,-0.3045977436285474,0,0,楠梓電,2024-06-03,14,27.6,S2,volume_expansion_only,2316,2024-06-03
early_watch,-0.08370050493482328,-0.1674009258454806,0.04845808093174053,-0.1674009258454806,-0.2058823435128586,0,0,日勝生,2024-06-03,15,24.6,S2,volume_expansion_only,2547,2024-06-03
early_watch,-0.04313094271653006,-0.3011181938273322,0.12300327101157849,-0.3011181938273322,-0.377667167840812,0,0,邁達特,2024-06-03,16,23.6,S2,volume_expansion_only,6112,2024-06-03
early_watch,0.9425675425327462,-0.06081084868958386,1.8378378012652292,-0.06081084868958386,-0.3214285714285714,0,0,大量,2024-06-03,17,6.6,S2,volume_expansion_only,3167,2024-06-03
early_watch,-0.013812154696132617,-0.13397790055248615,0.04972375690607733,-0.13397790055248615,-0.17500000000000004,0,0,研華,2024-06-03,18,22.6,S2,volume_expansion_only,2395,2024-06-03
early_watch,-0.3421052631578947,-0.3421052631578947,-0.03654970760233922,-0.3421052631578947,-0.3421052631578947,0,0,宜鼎,2024-06-03,19,12.6,S2,volume_expansion_only,5289,2024-06-03
early_watch,-0.214622641509434,-0.3903301886792452,-0.09316037735849048,-0.3903301886792452,-0.3903301886792452,0,0,振發,2024-06-03,20,14.6,S2,volume_expansion_only,5426,2024-06-03
early_watch,-0.013266985857088742,-0.13764509688350612,0.5754560730012868,-0.13764509688350612,-0.4526315789473684,0,0,三地開發,2024-06-03,1,36.6,S2,ma_alignment_only,1438,2024-06-03
early_watch,-0.16343039803897397,-0.281553364498217,-0.004854356646668778,-0.281553364498217,-0.281553364498217,0,0,正新,2024-06-03,2,36.6,S2,ma_alignment_only,2105,2024-06-03
early_watch,0.04806563103676931,-0.07151237849093983,0.09847589209800467,-0.07151237849093983,-0.13062570499668402,0,0,遠傳,2024-06-03,3,36.6,S2,ma_alignment_only,4904,2024-06-03
early_watch,-0.2742615945466249,-0.35021100747761114,0.04008433860797034,-0.35021100747761114,-0.37525355550295625,0,0,遠雄,2024-06-03,4,36.6,S2,ma_alignment_only,5522,2024-06-03
early_watch,-0.07134363981999714,-0.08323424645666322,0.009512521596584556,-0.08323424645666322,-0.09187282581355716,0,0,宏正,2024-06-03,5,36.6,S2,ma_alignment_only,6277,2024-06-03
early_watch,0.5856573160231189,-0.04183271428092694,0.6932270658998061,-0.04183271428092694,-0.32027028058026286,0,0,台灣虎航,2024-06-03,6,36.6,S2,ma_alignment_only,6757,2024-06-03
early_watch,-0.4782157838082882,-0.5342323566890677,0.028008266654615754,-0.5342323566890677,-0.5469222783327887,0,0,三發地產,2024-06-03,7,34.6,S2,ma_alignment_only,9946,2024-06-03
early_watch,0.051401869158878455,-0.2691588785046729,0.0981308411214954,-0.2691588785046729,-0.33446808510638293,0,0,艾訊,2024-06-03,8,29.6,S2,ma_alignment_only,3088,2024-06-03
early_watch,-0.1692506459948322,-0.20284237726098198,0.18992248062015493,-0.20284237726098198,-0.33007600434310524,0,0,單井,2024-06-03,9,29.6,S2,ma_alignment_only,3490,2024-06-03
early_watch,-0.1911468812877264,-0.30181086519114686,0.01609657947686105,-0.30181086519114686,-0.3128712871287128,0,0,三一東林,2024-06-03,10,29.6,S2,ma_alignment_only,3609,2024-06-03
early_watch,-0.011842125340511878,-0.0368421454178659,0.19736842105263164,-0.0368421454178659,-0.1956044291401957,0,0,利華,2024-06-03,11,29.6,S2,ma_alignment_only,1423,2024-06-03
early_watch,-0.3633952383472384,-0.39257296670821684,-0.04111403728628715,-0.39257296670821684,-0.39257296670821684,0,0,精英,2024-06-03,12,29.6,S2,ma_alignment_only,2331,2024-06-03
early_watch,-0.06949353851401863,-0.29210839347509754,0.09187273595025447,-0.29210839347509754,-0.35167205552685044,0,0,友通,2024-06-03,13,29.6,S2,ma_alignment_only,2397,2024-06-03
early_watch,-0.1455026484394103,-0.1534391363525216,0.11640215911869589,-0.1534391363525216,-0.2417061748467364,0,0,三商,2024-06-03,14,29.6,S2,ma_alignment_only,2905,2024-06-03
early_watch,-0.3244274809160306,-0.34503814464307014,0.36641221374045796,-0.34503814464307014,-0.5206703740125262,0,0,十銓,2024-06-03,15,29.6,S2,ma_alignment_only,4967,2024-06-03
early_watch,1.6772486772486772,0.007936507936507908,1.873015873015873,0.007936507936507908,-0.38397790055248615,0,0,光聖,2024-06-03,16,29.6,S2,ma_alignment_only,6442,2024-06-03
early_watch,-0.1991031390134529,-0.24753363228699543,0.049327354260089606,-0.24753363228699543,-0.2829059829059829,0,0,茂訊,2024-06-03,17,27.6,S2,ma_alignment_only,3213,2024-06-03
early_watch,2.3993993993993996,-0.08408408408408397,2.7897897897897903,-0.08408408408408397,-0.31123388581952116,1,0,錦明,2024-06-03,18,27.6,S2,ma_alignment_only,3230,2024-06-03
early_watch,-0.09001406469760886,-0.10407876230661028,0.9381153305203942,-0.10407876230661028,-0.5377358490566038,0,0,太普高,2024-06-03,19,27.6,S2,ma_alignment_only,3284,2024-06-03
early_watch,0.11711711711711703,-0.12612612612612617,0.30180180180180183,-0.12612612612612617,-0.27340823970037453,0,0,由田,2024-06-03,20,27.6,S2,ma_alignment_only,3455,2024-06-03
early_watch,-0.010600706713780883,-0.09187279151943462,0.4946996466431095,-0.09187279151943462,-0.3427895981087471,0,0,弘塑,2024-07-01,1,36.6,S2,radar_model,3131,2024-07-01
early_watch,-0.42185514612452346,-0.4282083862770013,-0.02287166454891998,-0.4282083862770013,-0.4282083862770013,0,0,德微,2024-07-01,2,36.6,S2,radar_model,3675,2024-07-01
early_watch,0.49282296650717683,-0.08133971291866027,1.0893141945773523,-0.08133971291866027,-0.3290076335877862,0,0,百德,2024-07-01,3,36.6,S2,radar_model,4563,2024-07-01
early_watch,-0.2816901408450704,-0.37887323943661966,0.0,-0.37887323943661966,-0.37887323943661966,0,0,世界,2024-07-01,4,36.6,S2,radar_model,5347,2024-07-01
early_watch,-0.31081081081081086,-0.34684684684684686,0.21171171171171177,-0.34684684684684686,-0.4609665427509294,0,0,醫揚,2024-07-01,5,36.6,S2,radar_model,6569,2024-07-01
early_watch,-0.3510204081632653,-0.3575510204081632,0.19999999999999996,-0.3575510204081632,-0.46462585034013604,0,0,康全電訊,2024-07-01,6,36.6,S2,radar_model,8089,2024-07-01
early_watch,0.0,-0.16901406407521768,0.042253498749047935,-0.16901406407521768,-0.19649804108985602,0,0,東和,2024-07-01,7,36.6,S2,radar_model,1414,2024-07-01
early_watch,-0.224375013150109,-0.27631945671387637,0.07870365433241688,-0.27631945671387637,-0.32912015234249703,0,0,聚陽,2024-07-01,8,36.6,S2,radar_model,1477,2024-07-01
early_watch,-0.1418439741895594,-0.20094563010187583,-0.0047281505093793585,-0.20094563010187583,-0.20094563010187583,0,0,精技,2024-07-01,9,36.6,S2,radar_model,2414,2024-07-01
early_watch,0.16715542521994142,-0.07917888563049857,0.46627565982404695,-0.07917888563049857,-0.3098901098901099,0,0,志聖,2024-07-01,10,36.6,S2,radar_model,2467,2024-07-01
early_watch,-0.11592177952434557,-0.27932961489138497,0.09078212483970005,-0.27932961489138497,-0.32549021602456085,0,0,普安,2024-07-01,11,36.6,S2,radar_model,2495,2024-07-01
early_watch,-0.09027940611617613,-0.1213278468863378,0.03939392001033193,-0.1213278468863378,-0.1546302742420046,0,0,國票金,2024-07-01,12,36.6,S2,radar_model,2889,2024-07-01
early_watch,-0.17111112806532114,-0.1777777777777778,0.1088889227973091,-0.1777777777777778,-0.2585170567417472,0,0,德淵,2024-07-01,13,36.6,S2,radar_model,4720,2024-07-01
early_watch,0.027777794947839718,-0.08333338484351926,0.084490686266675,-0.08333338484351926,-0.13062570499668402,0,0,遠傳,2024-07-01,14,36.6,S2,radar_model,4904,2024-07-01
early_watch,-0.1409090489231899,-0.19772729031596104,0.08522727887385728,-0.19772729031596104,-0.26073300468768246,0,0,保瑞,2024-07-01,15,36.6,S2,radar_model,6472,2024-07-01
early_watch,-0.010775862068965525,-0.18642241379310343,0.06465517241379315,-0.18642241379310343,-0.23582995951417007,0,0,千附,2024-07-01,16,34.6,S2,radar_model,8383,2024-07-01
early_watch,-0.6359446898630525,-0.6359446898630525,0.6543779649665473,-0.6359446898630525,-0.779944294564931,0,0,福懋油,2024-07-01,17,34.6,S2,radar_model,1225,2024-07-01
early_watch,-0.03331976589028718,-0.0417623478244572,0.08606552278857738,-0.0417623478244572,-0.11769812035357141,0,0,高雄銀,2024-07-01,18,34.6,S2,radar_model,2836,2024-07-01
early_watch,-0.09467455621301779,-0.19970414201183428,0.17603550295857984,-0.19970414201183428,-0.319496855345912,0,0,京鼎,2024-07-01,19,34.6,S2,radar_model,3413,2024-07-01
early_watch,-0.009009009009009028,-0.08880308880308885,0.30244530244530243,-0.08880308880308885,-0.23913043478260865,0,0,辛耘,2024-07-01,20,34.6,S2,radar_model,3583,2024-07-01
early_watch,-0.14963503649635035,-0.22992700729927007,0.018248175182481674,-0.22992700729927007,-0.23550724637681164,0,0,緯軟,2024-07-01,1,6.0,S2,random_top_n,4953,2024-07-01
early_watch,-0.23911112467447915,-0.23911112467447915,0.06222222222222218,-0.23911112467447915,-0.283682021137062,0,0,創見,2024-07-01,2,12.0,S2,random_top_n,2451,2024-07-01
early_watch,-0.20986622073578587,-0.2516722408026756,0.12374581939799345,-0.2516722408026756,-0.33407738095238093,0,0,漢磊,2024-07-01,3,9.0,S2,random_top_n,3707,2024-07-01
early_watch,-0.19304345172384507,-0.21739130434782605,0.02260868238366176,-0.21739130434782605,-0.23469386762105027,0,0,聯德,2024-07-01,4,10.0,S2,random_top_n,3308,2024-07-01
early_watch,-0.3403933512768387,-0.3403933512768387,0.012102920880868506,-0.3403933512768387,-0.3482810541154424,0,0,建通,2024-07-01,5,9.0,S2,random_top_n,2460,2024-07-01
early_watch,-0.4679054054054054,-0.49831081081081086,0.006756756756756799,-0.49831081081081086,-0.5016778523489933,0,0,軒郁,2024-07-01,6,25.6,S2,random_top_n,6703,2024-07-01
early_watch,-0.15258215962441313,-0.3004694835680751,0.04929577464788726,-0.3004694835680751,-0.33333333333333337,0,0,合世,2024-07-01,7,14.6,S2,random_top_n,1781,2024-07-01
early_watch,-0.14675767918088733,-0.20136518771331058,0.010238907849829282,-0.20136518771331058,-0.20945945945945943,0,0,智冠,2024-07-01,8,10.0,S2,random_top_n,5478,2024-07-01
early_watch,-0.04712041884816753,-0.20418848167539272,0.25130890052356025,-0.20418848167539272,-0.33333333333333337,0,0,信紘科,2024-07-01,9,27.6,S2,random_top_n,6667,2024-07-01
early_watch,-0.21700879765395897,-0.21700879765395897,0.16422287390029333,-0.21700879765395897,-0.32745591939546603,0,0,建錩,2024-07-01,10,9.6,S2,random_top_n,5014,2024-07-01
early_watch,-0.19685039370078738,-0.22572178477690286,0.04986876640419946,-0.22572178477690286,-0.26249999999999996,0,0,嘉基,2024-07-01,11,20.6,S2,random_top_n,6715,2024-07-01
early_watch,0.34304208777766654,-0.18608414469208634,0.37540454772411636,-0.18608414469208634,-0.32027028058026286,0,0,台灣虎航,2024-07-01,12,27.6,S2,random_top_n,6757,2024-07-01
early_watch,-0.25986842105263164,-0.25986842105263164,0.0317982456140351,-0.25986842105263164,-0.2826780021253985,0,0,廣錠,2024-07-01,13,22.6,S2,random_top_n,6441,2024-07-01
early_watch,-0.2530612556301818,-0.29591836734693877,0.22448979591836737,-0.29591836734693877,-0.42500000000000004,0,0,佳凌,2024-07-01,14,11.6,S2,random_top_n,4976,2024-07-01
early_watch,-0.33731343283582094,-0.33731343283582094,0.09104477611940287,-0.33731343283582094,-0.3926128590971272,0,0,光譜,2024-07-01,15,1.0,S2,random_top_n,5381,2024-07-01
early_watch,-0.427027027027027,-0.4774774774774775,0.03153153153153143,-0.4774774774774775,-0.4934497816593887,0,0,巨虹,2024-07-01,16,21.6,S2,random_top_n,8084,2024-07-01
early_watch,0.03359173126614978,-0.056847545219638196,0.3281653746770026,-0.056847545219638196,-0.28696498054474706,0,0,億豐,2024-07-01,17,22.6,S2,random_top_n,8464,2024-07-01
early_watch,-0.2994652351873125,-0.3190730516586182,0.1800356283214557,-0.3190730516586182,-0.4229606869497933,0,0,達能,2024-07-01,18,22.6,S2,random_top_n,3686,2024-07-01
early_watch,-0.06320907617504057,-0.22366288492706643,0.10534846029173428,-0.22366288492706643,-0.2976539589442815,0,0,廣達,2024-07-01,19,22.6,S2,random_top_n,2382,2024-07-01
early_watch,0.2004008016032064,-0.25651302605210424,0.3406813627254508,-0.25651302605210424,-0.36904761904761907,0,0,世芯-KY,2024-07-01,20,9.0,S2,random_top_n,3661,2024-07-01
early_watch,-0.2994652351873125,-0.3190730516586182,0.1800356283214557,-0.3190730516586182,-0.4229606869497933,0,0,達能,2024-07-01,1,22.6,S2,breakout_120d_only,3686,2024-07-01
early_watch,0.9128440366972477,-0.13211009174311927,1.0825688073394497,-0.13211009174311927,-0.2180616740088106,0,0,順達,2024-07-01,2,27.6,S2,breakout_120d_only,3211,2024-07-01
early_watch,-0.0019920774362256477,-0.24103589850443352,0.00398407888246699,-0.24103589850443352,-0.24404767220973445,0,0,和康生,2024-07-01,3,25.6,S2,breakout_120d_only,1783,2024-07-01
early_watch,-0.11836119683084911,-0.16540214375561857,0.11229137108552156,-0.16540214375561857,-0.24965896711949676,0,0,申豐,2024-07-01,4,27.6,S2,breakout_120d_only,6582,2024-07-01
early_watch,-0.19075144508670527,-0.26878612716763006,0.17919075144508656,-0.26878612716763006,-0.3137254901960784,0,0,智捷,2024-07-01,5,29.6,S2,breakout_120d_only,8176,2024-07-01
early_watch,0.10447761194029859,-0.005970172028043397,0.5880597242668493,-0.005970172028043397,-0.3045112881694695,0,0,金橋,2024-07-01,6,25.6,S2,breakout_120d_only,6133,2024-07-01
early_watch,0.09638552832523839,0.09236952528696207,0.6024097243835222,0.09236952528696207,-0.31829574629721025,0,0,錸德,2024-07-01,7,29.6,S2,breakout_120d_only,2349,2024-07-01
early_watch,-0.1897654847829372,-0.29211088096404314,0.20682295592015776,-0.29211088096404314,-0.4134275325445581,0,0,旭暉應材,2024-07-01,8,29.6,S2,breakout_120d_only,6698,2024-07-01
early_watch,-0.38979288563458336,-0.40384615167575255,0.05177514909767167,-0.40384615167575255,-0.43319268492348983,0,0,安普新,2024-07-01,9,27.6,S2,breakout_120d_only,6743,2024-07-01
early_watch,-0.24581941388770534,-0.24581941388770534,0.02006690264630917,-0.24581941388770534,-0.26065576271932633,0,0,國化,2024-07-01,10,29.6,S2,breakout_120d_only,1713,2024-07-01
early_watch,0.02752293577981657,-0.07339449541284404,0.08715596330275233,-0.07339449541284404,-0.1293103448275862,0,0,台灣大,2024-07-01,11,29.6,S2,breakout_120d_only,3045,2024-07-01
early_watch,-0.010775862068965525,-0.18642241379310343,0.06465517241379315,-0.18642241379310343,-0.23582995951417007,0,0,千附,2024-07-01,12,34.6,S2,breakout_120d_only,8383,2024-07-01
early_watch,-0.09809526715959827,-0.21238098144531248,0.00952380952380949,-0.21238098144531248,-0.21981134954488502,0,0,國精化,2024-07-01,13,34.6,S2,breakout_120d_only,4722,2024-07-01
early_watch,0.0,-0.16901406407521768,0.042253498749047935,-0.16901406407521768,-0.19649804108985602,0,0,東和,2024-07-01,14,36.6,S2,breakout_120d_only,1414,2024-07-01
early_watch,-0.009009009009009028,-0.08880308880308885,0.30244530244530243,-0.08880308880308885,-0.23913043478260865,0,0,辛耘,2024-07-01,15,34.6,S2,breakout_120d_only,3583,2024-07-01
early_watch,-0.03331976589028718,-0.0417623478244572,0.08606552278857738,-0.0417623478244572,-0.11769812035357141,0,0,高雄銀,2024-07-01,16,34.6,S2,breakout_120d_only,2836,2024-07-01
early_watch,-0.09467455621301779,-0.19970414201183428,0.17603550295857984,-0.19970414201183428,-0.319496855345912,0,0,京鼎,2024-07-01,17,34.6,S2,breakout_120d_only,3413,2024-07-01
early_watch,0.027777794947839718,-0.08333338484351926,0.084490686266675,-0.08333338484351926,-0.13062570499668402,0,0,遠傳,2024-07-01,18,36.6,S2,breakout_120d_only,4904,2024-07-01
early_watch,0.49282296650717683,-0.08133971291866027,1.0893141945773523,-0.08133971291866027,-0.3290076335877862,0,0,百德,2024-07-01,19,36.6,S2,breakout_120d_only,4563,2024-07-01
early_watch,-0.17111112806532114,-0.1777777777777778,0.1088889227973091,-0.1777777777777778,-0.2585170567417472,0,0,德淵,2024-07-01,20,36.6,S2,breakout_120d_only,4720,2024-07-01
early_watch,-0.09809526715959827,-0.21238098144531248,0.00952380952380949,-0.21238098144531248,-0.21981134954488502,0,0,國精化,2024-07-01,1,34.6,S2,volume_expansion_only,4722,2024-07-01
early_watch,-0.3459335624284078,-0.35166093928980524,-0.11798396334478811,-0.35166093928980524,-0.35166093928980524,0,0,皇龍,2024-07-01,2,22.6,S2,volume_expansion_only,3512,2024-07-01
early_watch,-0.010775862068965525,-0.18642241379310343,0.06465517241379315,-0.18642241379310343,-0.23582995951417007,0,0,千附,2024-07-01,3,34.6,S2,volume_expansion_only,8383,2024-07-01
early_watch,-0.09467455621301779,-0.19970414201183428,0.17603550295857984,-0.19970414201183428,-0.319496855345912,0,0,京鼎,2024-07-01,4,34.6,S2,volume_expansion_only,3413,2024-07-01
early_watch,-0.24253080284156725,-0.27152900436940375,-0.015817249591277616,-0.27152900436940375,-0.27152900436940375,0,0,聯電,2024-07-01,5,25.6,S2,volume_expansion_only,2303,2024-07-01
early_watch,-0.22741433021806856,-0.23987538940809972,0.012461059190031154,-0.23987538940809972,-0.24923076923076926,0,0,福邦證,2024-07-01,6,21.6,S2,volume_expansion_only,6026,2024-07-01
early_watch,-0.16083916083916083,-0.22797201730154615,0.025174867856752714,-0.22797201730154615,-0.24693044386420804,0,0,中宇,2024-07-01,7,7.6,S2,volume_expansion_only,1535,2024-07-01
early_watch,0.08096280087527363,-0.06564551422319476,0.3172866520787747,-0.06564551422319476,-0.21217712177121772,0,0,家登,2024-07-01,8,10.6,S2,volume_expansion_only,3680,2024-07-01
early_watch,-0.03331976589028718,-0.0417623478244572,0.08606552278857738,-0.0417623478244572,-0.11769812035357141,0,0,高雄銀,2024-07-01,9,34.6,S2,volume_expansion_only,2836,2024-07-01
early_watch,-0.07560137457044669,-0.09965635738831613,0.07903780068728516,-0.09965635738831613,-0.16560509554140124,0,0,豐泰,2024-07-01,10,12.0,S2,volume_expansion_only,9910,2024-07-01
early_watch,-0.009009009009009028,-0.08880308880308885,0.30244530244530243,-0.08880308880308885,-0.23913043478260865,0,0,辛耘,2024-07-01,11,34.6,S2,volume_expansion_only,3583,2024-07-01
early_watch,-0.31150442477876106,-0.36637168141592924,0.04955752212389375,-0.36637168141592924,-0.39629005059021927,0,0,環球晶,2024-07-01,12,23.6,S2,volume_expansion_only,6488,2024-07-01
early_watch,-0.28376328270031936,-0.3110773827819967,0.04248854867269958,-0.3110773827819967,-0.33915569806964097,0,0,銘異,2024-07-01,13,9.6,S2,volume_expansion_only,3060,2024-07-01
early_watch,-0.3387816050204815,-0.3573551554412545,-0.03714710084154593,-0.3573551554412545,-0.3573551554412545,0,0,宇瞻,2024-07-01,14,15.0,S2,volume_expansion_only,8271,2024-07-01
early_watch,0.15422077922077926,-0.1428571428571429,0.15422077922077926,-0.1428571428571429,-0.21216407355021216,0,0,昇達科,2024-07-01,15,25.6,S2,volume_expansion_only,3491,2024-07-01
early_watch,-0.21102151130304003,-0.35147850792426427,-0.012096794454578785,-0.35147850792426427,-0.35147850792426427,0,0,康霈*,2024-07-01,16,13.6,S2,volume_expansion_only,6919,2024-07-01
early_watch,-0.36856127886323276,-0.39431616341030185,-0.03730017761989335,-0.39431616341030185,-0.39431616341030185,0,0,高端疫苗,2024-07-01,17,25.6,S2,volume_expansion_only,6547,2024-07-01
early_watch,-0.17793594064494045,-0.17793594064494045,0.03558718812898798,-0.17793594064494045,-0.20618556430743806,0,0,云辰,2024-07-01,18,12.6,S2,volume_expansion_only,2390,2024-07-01
early_watch,-0.15598290598290598,-0.2136752136752137,0.0064102564102563875,-0.2136752136752137,-0.21868365180467086,0,0,鼎翰,2024-07-01,19,23.6,S2,volume_expansion_only,3611,2024-07-01
early_watch,-0.026732673267326756,-0.20000000000000007,0.054455445544554504,-0.20000000000000007,-0.20000000000000007,0,0,智擎,2024-07-01,20,25.6,S2,volume_expansion_only,4162,2024-07-01
early_watch,-0.010600706713780883,-0.09187279151943462,0.4946996466431095,-0.09187279151943462,-0.3427895981087471,0,0,弘塑,2024-07-01,1,36.6,S2,ma_alignment_only,3131,2024-07-01
early_watch,-0.42185514612452346,-0.4282083862770013,-0.02287166454891998,-0.4282083862770013,-0.4282083862770013,0,0,德微,2024-07-01,2,36.6,S2,ma_alignment_only,3675,2024-07-01
early_watch,0.49282296650717683,-0.08133971291866027,1.0893141945773523,-0.08133971291866027,-0.3290076335877862,0,0,百德,2024-07-01,3,36.6,S2,ma_alignment_only,4563,2024-07-01
early_watch,-0.2816901408450704,-0.37887323943661966,0.0,-0.37887323943661966,-0.37887323943661966,0,0,世界,2024-07-01,4,36.6,S2,ma_alignment_only,5347,2024-07-01
early_watch,-0.31081081081081086,-0.34684684684684686,0.21171171171171177,-0.34684684684684686,-0.4609665427509294,0,0,醫揚,2024-07-01,5,36.6,S2,ma_alignment_only,6569,2024-07-01
early_watch,-0.3510204081632653,-0.3575510204081632,0.19999999999999996,-0.3575510204081632,-0.46462585034013604,0,0,康全電訊,2024-07-01,6,36.6,S2,ma_alignment_only,8089,2024-07-01
early_watch,0.0,-0.16901406407521768,0.042253498749047935,-0.16901406407521768,-0.19649804108985602,0,0,東和,2024-07-01,7,36.6,S2,ma_alignment_only,1414,2024-07-01
